"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112"
0.355657125305536,0.126576841130065,0.244364024579639,72,0.596558003427652,0.445341233685774,0.715146349749675,-1.24053627826788,0.437994262373575,-0.323531868566496,0.314791449180507,-1.68682202176478,0.891982268770913,0.734914440068425,0.464755378298047,0.900815942593848,0.714080421649195,0.0419211561126284,-1.26574343652977,4,0.774928097878128,9,1.6533091502273,1.6560949819319,-1.67938568199369,0.645374752523128,0.681985057298915,0.389430591165595,0.368179845589346,-0.217196448140321,0,0.374845317762924,0,0.823938773956331,0.45205393677226,0.556462670569437,9,0.182971607421884,2000,1.04920661212165,0.286490643495771,0,-0.998652380390455,0.399013459602955,0.907541567206273,0.59,0.971892591032346,0.249498158818867,3,0.929678945310994,1.05070731380132,0.442823383714078,0.349410615110075,0.460059513458644,0.343904760959699,0.582590514534998,0.468451864291675,0.171209337100213,0.323520885348114,0,1.14426530670743,-0.481826245211947,0.649824516058759,0.237758428958179,-1.58008284485733,1,22.7,1.00436305247023,0.541256540321536,17.3,0.338746027782373,-0.0612890229371906,0.268031457976013,1.67448967381739,0.299339381323077,0.235704216932546,0.920482992690852,-0.520554696703865,1.02977852263796,0.559869951302228,0.98546643763334,0.0352340786118519,0.236451820256293,1.25105228763426,0.876212835839568,0.678539337036025,0.656602432504731,1.02414032074561,1.70772554595572,0.353553724848742,2,0.305297905306579,0.315539344998886,-1.50064173930764,0.218732063885626,0.35142822768605,1.2,0.401146719236344,0.941861137744319,0.405718101130869,0.990732810359095,0.838654489944107,1.45,-1.46831672628586,0.161986499378038,0.763773193392052,-0.810640363901508,0.32425535316064,248,0.423053760260684,0.163849836487697,1,-1.01474233539824
0.968062630375993,-1.18438207995516,-1.150055632128,81,-1.24341282559935,-1.53396690272354,-1.38237990948801,0.64756724725516,-0.389044445889785,-0.323531868566496,-1.68248505600147,-0.343742498890804,-0.951479485492536,-1.14664546896289,-1.46147989773227,-1.52010857432707,-1.3305914847813,-0.108506836067325,-0.763645873719007,3,-1.28756461322939,23,-0.34737991676968,1.6560949819319,1.1486653256696,-1.35492224395424,-0.917418075004087,-0.935014044521553,-1.03646758593646,-0.158725774803492,0,-1.10624183373078,0,-1.15447546991762,-0.748454364584321,-1.4608374308244,9.8,-0.732860815382211,1893,-1.29913720884077,-1.15731034739053,0,-0.998652380390455,-1.63780680042308,-1.62848835594736,0,-1.55181767923391,-0.970463965780973,3,-1.48019579026685,-1.08683554078774,-1.61470512001251,-0.961531051267819,-1.3647928860266,1.6775062244422,-0.737386932241686,-1.44332932890426,-1.34793744235165,-0.998019313136137,0,-0.887311017991649,0.75533622111156,-1.63202800782801,-1.13715017990684,-0.567111307085583,1,23.8,-1.58313918588957,-1.11368792256207,20.3,-1.21741265976551,0.166031739140782,-1.30608683859129,1.53268604746823,-1.1160011977087,-1.07729382119748,-0.988076351106049,-0.20148626861222,-0.941461949355711,-1.58560555932833,1.65357927670679,-1.26839092991473,-1.5460119701454,1.26762289987137,-1.61569808885043,-1.31822592588468,-1.52128468640118,-1.48272620244028,-0.157027814866547,1.02480006851475,1.7,-1.14954115000737,-1.52609393666433,-0.130344349077027,-1.04232539451089,-0.983049195356221,0.6,-1.37752046088659,-1.50229837021099,-0.688744452803009,0.325740134031942,-0.831391529693668,0.18,0.467218307316968,-1.27255640069631,-1.11278013485144,1.02581270238339,0.32425535316064,2000,-1.23759923228772,-1.21097896604395,1,0.320866237674945
0.301393346375242,-0.209631638158699,-0.564869748400389,33,-0.547949205864724,-0.156546930182738,-0.773883707911094,-0.623217216025604,-1.34225509675861,-0.323531868566496,0.980550284241165,-1.01528226032779,-0.341173525465379,-0.198897966409847,-0.457496544472857,-0.112839296719293,-0.747024786602414,1.60106385224572,-0.788689874728595,4,-0.147473151208607,14,0.319516438895978,-1.65246915821667,1.2978403426351,-0.488984332514254,0.117729235921223,-0.675131124723473,0.0789737735733604,-0.425384205007432,0,-0.648801675923044,0,-0.605536112862205,-0.671759552306244,-0.175908558411173,8.4,-0.286198312413015,1045,-0.269970549069117,0.124036425551057,0,-1.66426866679542,-0.78988755167035,0.0744089445633768,1.31,-0.159196644067901,-0.014447547606959,0,-0.617865183873453,-0.420570683924067,0.0913847851121726,-0.696133305512221,0.110762060340989,1.01070549270095,-0.591304833495502,-0.487438732306292,-0.799223454173183,-1.65878941237826,0,1.40239128400017,1.18666243086575,-0.0313467739065152,-0.0707859974421921,0.280434721977292,1,15.1,0.042391234694885,-0.193643762414264,-1,0.100155638703938,-0.346508640925283,-0.650871018178015,-0.651103146373669,-0.446488167656654,0.0956832329080453,0.00540978079147623,-0.902985487004915,-0.246182289208579,-0.338565208636518,-1.68698491866046,1.39305168306498,-0.179033703789894,1.487479253809,-0.616841186735919,0.0925849426723058,-0.142840810264421,-0.290739452340117,-1.63811392412245,1.02480006851475,0.8,-1.00855523472957,-0.315001594325144,-1.5406200535049,-0.778600568241087,-0.152587981047589,1.5,-0.298865519840421,-0.036881226668919,-0.565159299348415,1.65572548668625,-0.769849678132772,2.26,0.341038539067867,-0.737748208212389,-0.591304190209469,0.0389241292755641,0.990877482634287,1954,-0.605342315683054,0.12958103771351,1,-1.01474233539824
-1.09241057529144,-0.667174694677081,-0.681069657203739,74,-0.54292228134147,-0.197466431265824,-0.662149340108055,-0.957131399381252,-0.506050758757874,0.343638368872888,0.980550284241165,0.327797262546182,-0.143496554002116,-0.474545951565101,-0.444350359515529,-0.654264551113207,-0.743507060853879,1.44641205799215,0.395014184406454,4,-0.0955492816556828,23,1.6533091502273,1.6560949819319,-1.4869446043169,-0.372826043041877,-0.356356746596421,-0.0636774086283113,-0.410701185848545,-0.297597077811801,0,-0.833925297208634,0,-0.36758181150723,-0.757561306748721,-0.282388852941131,-14.4,-0.254399220512485,291,-0.251690281978368,-0.90415019833359,0,-0.998652380390455,-0.277572396905555,-0.125219240833397,0,-0.411812145885401,-0.490233814926151,0,-0.284262256749169,-0.218974451395734,-0.358299400588182,-0.0719103099345996,-0.652038176589266,0.343904760959699,-0.0138049932366429,-0.487438732306292,-0.236276432236989,-1.65878941237826,0,1.6224423697797,0.129470625431609,-0.444350983366056,-0.578443764300131,1.55838683169371,1,12.2,-0.68493246717586,-0.438398913787874,7.6,0.237720293917588,-0.785806692867432,-0.219222328325635,0.263190235023126,-0.787846651677621,-0.682032996498003,-0.760940826299885,-1.29234746454363,-0.0664373622211509,-0.75964137101114,0.98546643763334,0.164487293775202,-0.897637602995352,0.231813747398476,-0.219941320633399,-0.23899034180544,-0.417374267932493,-0.812587596815119,1.36716777093659,1.69604641218076,1,0.72116056281131,-0.234421467101917,-0.800700317225262,0.0025184654684134,-0.316190518716777,1.1,-0.507043426340444,-0.414372678524228,-0.534419848580356,-0.339252542295211,-0.135801354662036,0.07,-0.78383371756104,-0.235213432432681,-0.807238337157977,-0.398988350844533,1.65749961210793,1765,-0.459966046401689,-0.755324749068651,0,0.988670524211538
-0.828843649058588,-0.65671703760013,-1.14492579586175,74,-0.411570352013962,-0.720064794454759,-1.19939207536776,1.65418785002261,0.214991849904725,-0.323531868566496,0.314791449180507,-1.01528226032779,-0.997226239330475,-0.939551726214838,-1.08759066109933,-0.544579345601494,-1.12830667965789,-0.632051839315227,0.094552717026899,1,-0.686007675955259,4,-0.34737991676968,0.332669325872473,1.17096268745035,-1.14271429672958,-0.698713126214008,-0.678681362336661,-0.878289518683282,-0.543752351730898,0.2,-0.480322112893122,0,-1.33312174034213,-1.23782363545336,-0.562137107138254,7.9,-0.866465343531901,440,-0.684983969078052,-0.80118831129502,0,0.998196478824425,-0.879894759841687,-1.20829706739016,0,-1.14240579391096,-0.885025516040485,0,-0.908984743430706,-0.747429541971583,-1.25374040318017,-1.3123308535368,-1.20524035699487,-0.989696702522799,-0.908466949601116,-1.06097309026507,-0.972113901771718,0.323520885348114,0,1.01014053973946,0.911423400387863,-0.712530183122669,-0.453757181874483,-1.37918180064171,1,16.1,-1.17879292873788,-1.00396122045596,11.4,0.868121672520189,1.13620366738562,-0.465447048830931,-1.44538086547268,-1.16084582337038,-1.11895354087862,-0.546892356089719,1.29987995309569,-0.808616967517493,-0.865553089566344,0.317353598559889,0.179182216988157,-0.667095915220654,1.02637971433524,-1.03582018030858,-1.26210738459183,-0.773307946133718,-1.318376825082,-1.33210961748363,0.353553724848742,2.8,0.144034041769824,-0.667153855592157,0.0716619610107,-0.749682066800941,-0.561043760218334,0.8,-0.664408559166052,-1.0822183406659,-0.488132288900724,0.990732810359095,-0.886869953813293,1.44,-0.0852671616288113,-0.529865827258377,-1.27443596468303,0.383575794999237,0.990877482634287,1900,-1.29291416784205,-1.08855521705826,1,-0.346938048861648
0.178912245361151,1.58316121036114,1.5639000041907,46,1.10374333795055,1.15051778273704,1.3232930368744,-0.718848256907621,-0.0512602932923018,1.01080860631227,0.980550284241165,-1.01528226032779,0.744280269572304,1.43810384964804,0.948384647254693,1.45452782040341,1.18129448585103,-1.35405448530475,-1.04721394321358,3,1.29789147121006,15,-1.01427627243534,0.994382153902188,-1.59732098119886,1.50263567464647,1.571593426015,1.10991285759361,0.736284580120102,-0.611476904932366,0,1.57319192181184,0,1.11224799659969,1.1458070963406,0.803231324223358,-12.1,1.33398451337094,2000,0.946290667378073,0.752763601123432,0,0.998196478824425,1.4528123402704,1.25358846437425,1.54,1.20022815834829,1.60355884176859,1,1.02335609051049,1.16268914527502,1.62646699821597,1.13433425197219,1.41001673511663,1.01070549270095,1.5792464086584,0.850808102930861,1.2366534432618,-0.998019313136137,0,0.943522398305058,1.52512965603905,1.13150670918204,1.6157259413722,0.474269133212334,1,34.9,1.46134621012439,0.964607270028326,21.5,-0.195694407971917,-0.0179038292929618,1.41652754567259,-0.476647685114917,1.46673450671919,1.36862875639531,0.741962704154378,0.13515449712171,1.55563080409276,1.44514298763162,0.98546643763334,1.59110517559058,1.18018277392466,1.00765779484168,0.773576627846325,1.55943098823135,1.2238143622435,0.747301690979107,-1.09227694583549,-0.31769261881727,3.3,-0.258194218378074,0.873618585492631,0.443527191036104,0.861780841506871,1.12257778384577,2,1.59466589706907,0.854632200737485,0.871163014912726,-0.339252542295211,0.876913327905244,0,-0.484809800848069,1.53517732603979,1.02906806463038,1.34118113277873,0.990877482634287,2000,1.33870050072783,1.2377152540079,1,0.988670524211538
0.56651066629182,-0.790976702711101,-0.114997525015416,55,-0.434315581063178,-0.770779632347334,-0.448223219011744,-0.909310422107938,1.35120411820221,-1.65787234344526,-1.68248505600147,-1.01528226032779,0.0692296089261328,0.108771004815606,-0.0769474613027027,-0.232227544287241,-0.55374780338379,0.0116198112248982,0.30535032238791,3,-0.577150437490804,12,0.986412794561637,1.6560949819319,0.888224531191538,-0.229599002986016,-0.565449549534075,-0.461223374832354,-0.176766158870919,-1.64629259378183,0,-0.787971552188235,0,-0.0800282001484787,-0.117555175919634,-0.150366427277467,7.5,-0.706466805177906,1922,-0.784270617927146,-0.446635115113099,0,-0.333036093985495,0.00333419816775427,-0.424015289730419,1.49,-0.109711235345267,-0.357271281820151,1,-0.245390340255616,-0.0370087670647906,-0.267126606677648,-0.0233919398543546,0.0383467461902937,1.01070549270095,-0.166213719907883,-0.296260612986699,-0.798396711004687,0.323520885348114,0,1.62050951895143,-1.27598335203166,-0.173465832960914,-0.159211618365249,-0.127457970661811,1,27.9,-0.2721912066422,-0.669433065018086,18,-0.568303284281935,1.61366809444484,0.0913702339751482,-0.557133086975968,-0.78767099601465,-0.660661728928654,-0.524207179856633,0.906461103693584,-0.220131382820367,-0.613454779561809,-1.01887207958701,0.512615598186585,-0.769240641586066,0.65684306896247,0.0568774584877389,-0.802696653942756,-0.831452847362489,-0.0237610832671871,-1.32475950700973,1.69604641218076,2.4,0.765279765911242,-0.781662693405818,0.645954559384524,-0.400238160891708,-0.736319914776488,2.9,-0.418411295085798,-0.802625272618089,-0.414976775752732,0.990732810359095,-0.54641244251243,0,0.812220004558098,0.0644857043915633,-0.356413385555714,-0.158852609128781,-1.00898890578665,2000,0.0149553171656164,-0.12092632986307,1,-1.01474233539824
-0.0319412956251331,-0.433770797517944,-0.384070747341826,72,-0.369054173355258,-0.396125279280619,-0.332670275306437,-0.495563030418716,-0.582455450769887,-1.65787234344526,-0.35096738588015,0.327797262546182,-0.533494366325226,0.166950974095903,-0.227280605947806,-0.0417937587234821,-0.083552812248119,1.02974998080361,1.48437403832091,3,-0.404741053865736,2,-0.34737991676968,-0.990756330186956,0.783139748281568,-0.264178398247225,-0.352287159954292,-0.544935138055063,0.0113662070991831,-1.08065187227367,0,0.309653650143983,0,-0.0585173477179484,0.178667905114886,0.146775014118857,-23.2,-0.294588265692907,1766,-0.00202583838190967,0.160993568277172,0,0.332580192419465,0.0854074466030539,-0.180221614130536,0,-0.433224894942709,0.115038884430534,0,-0.347290032653617,-0.020961202002286,-0.144613360744052,-0.19007348179885,-0.160785913031135,-0.989696702522799,-0.401772189327979,0.0860956256524881,-0.425715284601107,0.323520885348114,0,-1.12350130256063,-0.746927323970185,-0.164632274815459,-0.537142403962845,1.0665915696706,1,26.4,0.133909362449458,0.24267308000086,20.9,1.25329632081279,1.06284872813313,0.194826108457347,0.0630069782610809,0.293191279974334,-0.482626690171554,0.0814877958065076,1.31017098375303,0.31230459665834,0.0239348456436299,-1.01887207958701,1.57475061736321,-0.291081674816994,-0.464036557012445,-0.206466484492217,-0.421070822018253,-0.596383673145698,-0.338623721391369,-0.53388087435333,0.353553724848742,4.3,-1.11848278679014,0.157183472467785,-0.644144079219743,-0.234654601460522,-0.342584840965567,0.2,0.0304465563407263,-0.431268085305516,-0.331388732104017,1.65572548668625,0.201696525085191,1.84,0.147581502519878,-0.443067347838726,0.318516502813828,-0.203817818021098,-0.342366776313006,1610,0.310444149387365,-0.460030044431248,1,1.65647481074813
-0.0257397208902424,0.0723956994434306,-0.534125557917247,47,-0.509576232320075,-0.637581278303717,-0.431595935367741,0.708481031768114,0.756046654929741,1.01080860631227,-0.35096738588015,1.67087678542015,-0.387660233592347,-0.495903215610994,-0.217751255455071,-0.550256436025667,-0.51528969273493,-0.357017608010243,0.642523302143947,3,0.146832484022637,13,0.986412794561637,-0.329043502157242,0.159810297554434,0.253732004172608,-0.307765510171353,0.188749000864513,-0.400823596036177,-1.5568595027055,0,0.0186721320388459,4.3,-0.0490889967117787,-0.510755896557113,-0.0179060352786457,6.5,0.0570033248155038,1887,0.00567074674917603,-0.671129624644185,0,-0.333036093985495,0.202953791087209,-0.144374008552742,1.57,-0.53065814096541,-0.00954980430565208,3,-0.41768165374991,-0.258416156663203,0.112317501816529,-0.206004571372936,-0.317164671543412,-0.32289597078155,0.121776273662603,-0.105082493667105,-0.176833341529469,0.984290984590239,0,0.66524703610238,1.6862238088818,0.131597057725091,-0.515525510280709,-1.64691878074245,1,33.8,0.157114756786905,0.216085374440057,20.9,0.483758032831431,0.732658993591354,-0.448762909493909,0.882709713142462,-0.107587851582579,-0.0208595784819453,0.137320345856433,-0.527396548095012,-0.456611724253125,0.143235557789615,-0.350759240513562,-1.64499159559888,-0.340622609673148,-0.310743290813022,0.210056400380643,-0.379864727193712,-0.0188937750131979,0.0254753673379204,-1.36478467277994,-1.66018530614929,2.1,-0.444944852823887,-0.271797110954254,0.38593069524629,-0.616386045235067,-0.430611012921786,1.7,-0.242175149229695,0.271260860836802,-0.551466012090252,-1.00424521862236,-0.581998470710042,0.38,-0.411332262156147,-0.225745305086179,-0.357374473890771,-0.980534317639018,-0.342366776313006,1735,0.131506255825333,-0.179909311004252,1,0.320866237674945
-0.0102357840530157,-0.409289917576469,-0.33431550582182,46,-0.256089176039348,-0.260693394494022,-0.732441824026276,1.22968615956268,1.64061743903209,0.343638368872888,-0.35096738588015,0.999337023983168,-0.597794782348003,-0.823654982080169,-0.90322294587289,-0.407199145564787,-0.249691405525962,-1.2052301262968,-0.547387582175715,1,-0.39956281699702,14,-1.01427627243534,-0.990756330186956,-1.10186314090005,-0.419601200054362,-0.777373303605755,-0.788836093998871,-0.343887189525221,-1.71833885129657,0,-0.87737674743638,0,-0.733524402765398,-0.718328202251963,-0.769370123840435,-9.5,-0.643689624489916,1664,-0.860388481191836,-0.478724932581162,0,-0.333036093985495,-1.05367248248501,-0.828749765227847,2.14,-0.775380974514146,-0.147046450207158,0,-0.443465926140979,-0.972676771316229,-0.484380745320882,-1.05372490223853,-0.710459448260077,1.01070549270095,-0.408810135313973,-0.296260612986699,-0.805711340038572,0.323520885348114,0,0.610282303209859,-0.375552909286402,-0.684267683831913,-0.709417438471426,-0.879567641657489,1,18.6,-0.911222946427354,-0.934195598448826,6.7,0.283649716869085,0.297422556259046,-0.799385165605529,0.547576566545372,-0.918479280951192,-0.871806747457844,-0.210922233574786,1.11925253645269,-1.01483504926193,-0.780252030548888,-1.01887207958701,-1.44054950043216,-0.296158578023485,0.125818660901251,-0.96569280606951,-1.05699568175471,-0.931276906729914,-0.222105458988015,1.25857223238032,0.353553724848742,0.6,-0.478902853813192,-0.72522569244993,1.70835455393419,-0.561518899562923,-0.610282597859601,4.4,-0.804204200766454,-0.74373632676024,-0.258236505803063,0.325740134031942,-0.868475894429247,0,0.824854689607702,-0.982901937513572,-0.975421680479664,-0.501145610190585,0.990877482634287,834,-0.29102674922858,-0.448999729663569,1,0.988670524211538
